Date,Price,Open,High,Low,Vol.,Change
5/2/21,"56,603.80","57,807.20","57,868.40","56,110.50",53.61K,-2.08%
5/1/21,"57,807.10","57,719.10","58,449.40","57,029.50",63.41K,0.15%
4/30/21,"57,720.30","53,562.30","57,925.60","53,088.70",103.74K,7.77%
4/29/21,"53,560.80","54,838.60","55,173.70","52,400.00",83.90K,-2.34%
4/28/21,"54,841.40","55,036.00","56,419.90","53,876.40",86.96K,-0.35%
4/27/21,"55,036.50","54,011.10","55,427.80","53,345.00",84.08K,1.88%
4/26/21,"54,020.50","48,963.50","54,320.90","48,815.90",129.76K,10.33%
4/25/21,"48,963.60","50,088.20","50,532.40","47,098.50",59.20K,-2.25%
4/24/21,"50,088.90","51,140.80","51,183.00","48,775.20",82.25K,-2.06%
4/23/21,"51,143.60","51,707.10","52,099.90","47,659.40",214.46K,-1.13%
4/22/21,"51,729.50","53,821.30","55,408.40","50,590.90",168.13K,-3.88%
4/21/21,"53,820.20","56,479.50","56,764.40","53,657.60",100.26K,-4.71%
4/20/21,"56,483.20","55,645.10","57,054.90","53,422.50",115.49K,1.50%
4/19/21,"55,646.10","56,208.10","57,517.00","54,272.30",117.51K,-1.00%
4/18/21,"56,207.10","60,043.20","60,362.10","51,817.60",216.81K,-6.39%
4/17/21,"60,041.90","61,358.30","62,509.10","59,672.10",84.08K,-2.18%
4/16/21,"61,379.70","63,211.60","63,518.50","60,027.30",136.85K,-2.90%
4/15/21,"63,216.00","62,978.60","63,729.10","62,067.50",76.97K,0.37%
4/14/21,"62,980.40","63,544.20","64,778.00","61,366.30",130.43K,-0.88%
4/13/21,"63,540.90","59,863.60","63,659.00","59,839.40",126.56K,6.14%
4/12/21,"59,863.80","59,982.10","61,259.90","59,569.20",81.88K,-0.19%
4/11/21,"59,978.70","59,772.40","60,667.10","59,250.30",58.20K,0.39%
4/10/21,"59,748.40","58,127.40","61,229.00","57,900.00",103.72K,2.80%
4/9/21,"58,118.70","58,076.80","58,890.90","57,686.00",59.22K,0.07%
4/8/21,"58,077.40","55,948.00","58,136.70","55,721.60",64.78K,3.80%
4/7/21,"55,948.70","57,996.30","58,627.70","55,489.30",110.69K,-3.53%
4/6/21,"57,996.30","59,169.00","59,487.00","57,403.30",77.15K,-1.69%
4/5/21,"58,993.40","58,202.30","59,205.10","56,842.70",54.13K,1.36%
4/4/21,"58,199.90","57,059.70","58,464.80","56,470.60",57.21K,2.00%
4/3/21,"57,059.90","58,976.80","59,770.50","56,906.70",68.74K,-3.25%
4/2/21,"58,977.30","58,718.20","60,134.90","58,466.50",72.37K,0.44%
4/1/21,"58,718.30","58,763.20","59,406.50","58,040.70",69.04K,-0.08%
3/31/21,"58,763.70","58,771.40","59,795.60","56,991.60",98.06K,-0.01%
3/30/21,"58,771.30","57,614.60","59,366.90","57,077.10",86.21K,2.00%
3/29/21,"57,616.20","55,764.70","58,392.60","54,951.10",107.91K,3.32%
3/28/21,"55,765.20","55,856.90","56,504.20","54,711.30",58.71K,-0.17%
3/27/21,"55,862.90","55,033.80","56,531.10","54,010.20",73.87K,1.50%
3/26/21,"55,036.10","51,317.40","55,074.10","51,302.00",100.30K,7.24%
3/25/21,"51,322.30","52,330.00","53,175.40","50,441.30",143.35K,-1.92%
3/24/21,"52,325.40","54,309.10","57,169.40","51,725.40",137.91K,-3.91%
3/23/21,"54,452.50","54,117.50","55,813.80","52,992.30",84.84K,0.54%
3/22/21,"54,158.30","57,379.30","58,379.90","53,784.20",95.53K,-5.62%
3/21/21,"57,383.80","58,097.40","58,583.80","55,583.30",77.47K,-1.22%
3/20/21,"58,093.40","58,084.10","59,882.10","57,863.00",67.83K,0.01%
3/19/21,"58,088.00","57,645.00","59,448.30","56,305.10",83.98K,0.75%
3/18/21,"57,656.00","58,911.80","60,088.00","57,099.60",102.62K,-2.13%
3/17/21,"58,913.50","56,892.90","58,933.20","54,253.20",118.26K,3.56%
3/16/21,"56,889.70","55,619.50","56,889.70","53,342.60",128.51K,1.97%
3/15/21,"55,791.30","59,117.40","60,565.90","55,088.80",117.71K,-5.62%
3/14/21,"59,113.70","61,192.70","61,673.70","59,113.70",80.29K,-3.40%
3/13/21,"61,195.30","57,267.40","61,795.80","56,118.80",134.64K,6.86%
3/12/21,"57,265.10","57,806.20","58,052.30","55,134.50",116.96K,-0.92%
3/11/21,"57,799.50","55,851.20","58,135.00","54,351.80",129.63K,3.49%
3/10/21,"55,851.90","54,882.70","57,328.70","53,073.60",140.96K,1.77%
3/9/21,"54,879.00","52,352.40","54,880.60","51,941.30",114.06K,4.91%
3/8/21,"52,311.00","50,988.90","52,384.90","49,338.10",68.14K,2.61%
3/7/21,"50,982.30","48,899.00","51,434.10","48,890.60",82.91K,4.35%
3/6/21,"48,855.60","48,798.70","49,191.80","47,132.80",66.66K,0.13%
3/5/21,"48,792.50","48,363.60","49,429.40","46,370.10",113.64K,0.75%
3/4/21,"48,428.00","50,388.00","51,757.70","47,521.80",9.56K,-3.90%
3/3/21,"50,395.10","48,422.20","52,567.90","48,159.20",44.93K,4.07%
3/2/21,"48,424.20","49,595.60","50,191.90","47,100.60",102.10K,-2.36%
3/1/21,"49,595.50","45,160.50","49,774.00","45,008.80",137.52K,9.81%
2/28/21,"45,164.00","46,136.00","46,582.00","43,100.60",135.08K,-2.11%
2/27/21,"46,136.70","46,333.10","48,335.10","45,059.40",98.75K,-0.45%
2/26/21,"46,345.60","46,928.50","48,413.90","44,248.20",189.41K,-1.24%
2/25/21,"46,928.50","49,695.90","52,013.80","46,773.70",83.22K,-5.57%
2/24/21,"49,697.50","48,911.10","51,311.80","47,031.70",153.75K,1.61%
2/23/21,"48,911.20","54,114.10","54,115.00","45,093.80",315.07K,-9.61%
2/22/21,"54,111.80","57,437.60","57,480.80","48,353.80",244.95K,-5.78%
2/21/21,"57,433.80","55,907.60","58,335.10","55,502.70",87.26K,2.70%
2/20/21,"55,923.70","55,922.00","57,523.80","54,124.10",127.85K,0.03%
2/19/21,"55,906.60","51,590.10","56,238.50","50,816.80",139.43K,8.38%
2/18/21,"51,582.20","52,094.50","52,524.00","50,941.60",94.35K,-0.95%
2/17/21,"52,079.20","49,161.30","52,577.70","49,018.10",140.03K,5.92%
2/16/21,"49,169.70","47,934.20","50,515.80","47,044.40",141.37K,2.57%
2/15/21,"47,936.30","48,611.10","48,936.50","45,786.10",123.18K,-1.45%
2/14/21,"48,643.40","47,172.10","49,695.10","47,051.90",106.50K,3.13%
2/13/21,"47,168.70","47,373.10","48,097.30","46,270.50",89.42K,-0.43%
2/12/21,"47,371.70","47,995.00","48,927.40","46,218.60",133.73K,-1.29%
2/11/21,"47,990.70","44,834.80","48,622.10","44,041.10",145.77K,7.04%
2/10/21,"44,836.00","46,507.80","47,295.30","43,800.50",151.83K,-3.60%
2/9/21,"46,508.60","46,396.40","48,143.50","45,104.70",193.87K,0.24%
2/8/21,"46,395.70","38,853.60","46,596.40","38,057.00",248.47K,19.41%
2/7/21,"38,852.90","39,228.90","39,691.70","37,381.60",125.37K,-1.03%
2/6/21,"39,256.60","38,300.60","40,939.70","38,275.30",156.02K,2.50%
2/5/21,"38,297.60","36,976.40","38,303.60","36,640.00",100.60K,3.56%
2/4/21,"36,982.10","37,648.90","38,707.90","36,380.80",151.44K,-1.77%
2/3/21,"37,646.80","35,486.90","37,646.80","35,401.50",131.03K,6.09%
2/2/21,"35,485.20","33,514.00","35,976.10","33,462.40",120.85K,5.88%
2/1/21,"33,515.70","33,106.80","34,685.60","32,324.90",126.32K,1.23%
1/31/21,"33,108.10","34,281.60","34,348.30","32,189.90",101.92K,-3.43%
1/30/21,"34,283.10","34,300.00","34,920.90","32,908.50",128.57K,-0.05%
1/29/21,"34,301.80","33,381.70","38,546.00","31,953.30",297.73K,2.78%
1/28/21,"33,374.80","30,408.90","33,790.80","29,911.90",167.39K,9.77%
1/27/21,"30,404.00","32,499.60","32,545.40","29,290.40",194.35K,-6.46%
1/26/21,"32,502.10","32,244.10","32,917.70","30,850.00",139.84K,0.77%
1/25/21,"32,252.30","32,244.30","34,854.30","31,967.40",142.43K,0.03%
1/24/21,"32,241.30","32,088.50","33,034.80","30,982.90",88.21K,0.47%
1/23/21,"32,088.90","32,994.10","33,441.40","31,418.20",100.70K,-2.76%
1/22/21,"33,000.50","30,838.70","33,821.20","28,871.20",243.09K,7.00%
1/21/21,"30,842.10","35,472.30","35,591.10","30,101.80",253.27K,-13.06%
1/20/21,"35,476.30","35,862.10","36,384.40","33,444.50",153.61K,-1.46%
1/19/21,"36,002.90","36,630.60","37,821.00","36,001.40",79.11K,-1.67%
1/18/21,"36,613.20","35,838.20","37,436.80","34,801.00",111.52K,2.16%
1/17/21,"35,839.60","36,020.10","36,801.30","33,883.50",126.82K,-0.50%
1/16/21,"36,019.50","36,751.80","37,931.70","35,408.40",137.02K,-2.24%
1/15/21,"36,845.80","39,175.70","39,715.00","34,488.70",118.42K,-5.95%
1/14/21,"39,175.70","37,383.40","40,054.30","36,772.10",172.40K,4.80%
1/13/21,"37,382.20","34,061.20","37,764.60","32,451.90",209.93K,9.70%
1/12/21,"34,076.10","35,426.00","36,598.70","32,572.70",241.93K,-4.13%
1/11/21,"35,544.30","38,195.30","38,217.20","30,411.60",251.04K,-6.93%
1/10/21,"38,192.20","40,149.70","41,362.40","35,141.60",215.78K,-4.88%
1/9/21,"40,151.90","40,607.20","41,363.50","38,775.10",128.42K,-1.10%
1/8/21,"40,599.30","39,466.40","41,921.70","36,613.40",251.29K,2.89%
1/7/21,"39,460.20","36,798.50","40,340.90","36,361.20",249.60K,7.25%
1/6/21,"36,793.20","33,999.30","36,934.80","33,408.30",227.56K,8.24%
1/5/21,"33,991.50","32,015.40","34,414.70","30,010.50",202.13K,6.15%
1/4/21,"32,022.60","33,016.60","33,587.50","28,204.50",255.27K,-2.84%
1/3/21,"32,958.90","32,192.90","34,755.90","32,029.60",155.21K,2.38%
1/2/21,"32,193.30","29,359.70","33,233.50","29,008.00",240.87K,9.65%
1/1/21,"29,359.90","28,951.70","29,627.10","28,712.40",100.90K,1.42%
12/31/20,"28,949.40","28,866.80","29,298.80","28,025.00",136.69K,0.28%
12/30/20,"28,868.70","27,374.50","28,979.30","27,374.50",159.82K,5.45%
12/29/20,"27,376.00","27,065.30","27,390.70","25,902.80",119.57K,1.18%
12/28/20,"27,057.80","26,259.20","27,444.90","26,144.30",126.98K,3.03%
12/27/20,"26,261.30","26,460.30","28,360.30","25,858.20",231.23K,-0.73%
12/26/20,"26,454.40","24,714.70","26,826.00","24,515.10",155.77K,7.15%
12/25/20,"24,689.60","23,728.70","24,778.90","23,445.30",2.40K,4.02%
12/24/20,"23,736.50","23,253.20","23,783.70","22,737.30",104.59K,2.06%
12/23/20,"23,257.90","23,820.80","24,063.70","22,694.70",178.47K,-2.37%
12/22/20,"23,823.20","22,730.40","23,825.40","22,388.60",130.75K,4.82%
12/21/20,"22,728.50","23,474.10","24,101.90","22,015.50",154.69K,-3.18%
12/20/20,"23,474.90","23,843.60","24,280.90","23,098.90",114.09K,-1.55%
12/19/20,"23,844.00","23,127.60","24,107.10","22,797.00",133.88K,3.10%
12/18/20,"23,127.90","22,823.30","23,272.80","22,361.50",131.80K,1.33%
12/17/20,"22,825.40","21,352.30","23,738.00","21,243.10",310.74K,6.90%
12/16/20,"21,352.20","19,434.70","21,525.30","19,299.70",199.81K,9.87%
12/15/20,"19,434.90","19,273.90","19,556.30","19,076.20",98.39K,0.84%
12/14/20,"19,273.80","19,176.40","19,346.50","19,007.00",67.11K,0.51%
12/13/20,"19,176.80","18,808.10","19,403.60","18,716.80",82.45K,1.96%
12/12/20,"18,808.90","18,026.70","18,936.20","18,025.10",71.37K,4.36%
12/11/20,"18,023.60","18,250.50","18,288.30","17,600.10",111.53K,-1.23%
12/10/20,"18,247.20","18,546.10","18,551.80","17,926.80",85.31K,-1.61%
12/9/20,"18,546.00","18,322.40","18,637.90","17,658.80",129.72K,1.20%
12/8/20,"18,326.60","19,170.80","19,288.60","18,229.20",101.41K,-4.40%
12/7/20,"19,170.70","19,368.40","19,424.60","18,908.80",61.98K,-1.08%
12/6/20,"19,379.90","19,146.00","19,417.10","18,873.00",54.56K,1.22%
12/5/20,"19,146.50","18,657.50","19,172.70","18,507.10",59.44K,2.62%
12/4/20,"18,658.10","19,431.10","19,529.50","18,610.80",110.63K,-3.99%
12/3/20,"19,433.30","19,219.80","19,596.60","18,883.70",99.97K,1.12%
12/2/20,"19,218.80","18,767.90","19,335.50","18,346.70",91.92K,2.39%
12/1/20,"18,770.70","19,697.80","19,897.40","18,257.00",208.72K,-4.71%
11/30/20,"19,698.10","18,186.00","19,831.20","18,186.00",185.59K,8.32%
11/29/20,"18,185.50","17,729.70","18,336.30","17,530.40",79.12K,2.57%
11/28/20,"17,730.70","17,142.60","17,874.40","16,874.40",95.20K,3.52%
11/27/20,"17,127.10","17,160.90","17,450.30","16,481.60",138.80K,-0.20%
11/26/20,"17,162.00","18,721.90","18,894.90","16,235.20",312.07K,-8.34%
11/25/20,"18,723.00","19,151.50","19,486.70","18,527.70",146.12K,-2.24%
11/24/20,"19,152.60","18,394.60","19,416.60","18,074.80",180.79K,4.21%
11/23/20,"18,379.60","18,428.10","18,756.80","18,016.00",127.35K,-0.18%
11/22/20,"18,412.90","18,689.30","18,751.50","17,644.60",121.76K,-1.47%
11/21/20,"18,687.20","18,673.80","18,966.00","18,397.50",108.91K,0.06%
11/20/20,"18,675.20","17,805.50","18,811.00","17,758.40",134.42K,4.90%
11/19/20,"17,803.50","17,775.10","18,166.00","17,380.10",135.94K,0.16%
11/18/20,"17,774.60","17,662.30","18,466.10","17,258.90",233.43K,0.64%
11/17/20,"17,662.30","16,715.80","17,845.40","16,562.00",175.87K,5.66%
11/16/20,"16,715.80","15,954.10","16,880.70","15,870.70",118.09K,4.78%
11/15/20,"15,953.00","16,074.70","16,158.10","15,782.30",58.43K,-0.73%
11/14/20,"16,071.00","16,323.10","16,328.20","15,717.70",83.64K,-1.55%
11/13/20,"16,324.20","16,293.00","16,474.10","15,973.40",113.75K,0.18%
11/12/20,"16,294.70","15,695.80","16,342.70","15,483.50",165.54K,3.82%
11/11/20,"15,695.80","15,303.10","15,953.90","15,281.00",119.07K,2.56%
11/10/20,"15,303.60","15,328.00","15,465.30","15,096.50",93.36K,-0.15%
11/9/20,"15,327.20","15,483.30","15,819.60","14,816.90",165.04K,-1.01%
11/8/20,"15,483.70","14,826.60","15,648.30","14,720.70",94.99K,4.42%
11/7/20,"14,828.40","15,578.20","15,754.40","14,385.10",160.73K,-4.81%
11/6/20,"15,577.90","15,593.90","15,955.20","15,223.50",186.13K,-0.06%
11/5/20,"15,587.10","14,145.60","15,739.90","14,099.70",227.49K,10.19%
11/4/20,"14,145.60","14,023.00","14,238.80","13,544.40",140.80K,0.90%
11/3/20,"14,019.90","13,560.50","14,054.00","13,294.60",108.17K,3.38%
11/2/20,"13,561.40","13,759.70","13,828.40","13,214.20",97.76K,-1.44%
11/1/20,"13,759.40","13,795.50","13,889.50","13,628.70",51.71K,-0.27%
